,No,Y_t,J_t,ID index,time,X_t,normal,Interpolated X_t,J_t_pred
2091,569,104313.0,2036.0,174,5,51.23428290766208,1,51.2342829076621,1848.111111111111
2092,569,41751.0,543.0,174,6,76.88950276243094,0,30.66157022675064,1848.111111111111
2093,569,21459.0,2127.0,174,7,10.088857545839213,1,10.088857545839204,1848.111111111111
2094,569,16482.0,1991.0,174,8,8.278252134605726,1,8.278252134605726,1848.111111111111
2095,569,21270.0,2107.0,174,9,10.094921689606076,1,10.094921689606076,1848.111111111111
2096,569,27918.0,1590.0,174,10,17.558490566037733,1,17.558490566037733,1848.111111111111
2097,569,54420.0,2159.0,174,11,25.206113941639646,1,25.206113941639643,1848.111111111111
2098,569,49932.0,1898.0,174,12,26.30769230769231,1,26.30769230769231,1848.111111111111
2099,569,29745.0,2096.0,174,13,14.19131679389313,1,14.191316793893122,1848.111111111111
2100,571,140646.0,1716.0,175,2,81.96153846153847,1,81.96153846153847,2063.2
2101,571,103368.0,2148.0,175,3,48.12290502793296,1,48.12290502793296,2063.2
2102,571,68151.0,2114.0,175,4,32.23793755912961,1,32.237937559129605,2063.2
2103,571,34173.0,2189.0,175,5,15.611238008222935,1,15.61123800822294,2063.2
2104,571,37710.0,2161.0,175,6,17.45025451180009,1,17.45025451180009,2063.2
2105,571,5136.0,2013.0,175,7,2.5514157973174365,1,2.5514157973174316,2063.2
2106,571,0.0,2132.0,175,8,0.0,0,6.635679610115581,2063.2
2107,571,22737.0,2121.0,175,9,10.71994342291372,1,10.719943422913722,2063.2
2108,571,44985.0,1898.0,175,10,23.701264488935717,1,23.701264488935717,2063.2
2109,571,46359.0,2140.0,175,11,21.66308411214953,1,21.66308411214953,2063.2
2110,571,43680.0,1908.0,175,12,22.89308176100629,1,22.89308176100629,2063.2
2111,571,34773.0,2089.0,175,13,16.64576352321685,1,16.645763523216846,2063.2
2112,573,53973.0,1565.0,176,6,34.48753993610224,1,34.48753993610224,1893.5
2113,573,134373.0,162.0,176,7,829.4629629629628,0,28.529854957731352,1893.5
2114,573,93150.0,565.0,176,8,164.8672566371681,0,22.57216997936046,1893.5
2115,573,18240.0,403.0,176,9,45.260545905707204,0,16.614485000989568,1893.5
2116,573,81.0,373.0,176,10,0.21715817694369974,0,10.65680002261868,1893.5
2117,573,5841.0,1243.0,176,11,4.6991150442477885,1,4.69911504424779,1893.5
2118,573,16206.0,2112.0,176,12,7.673295454545454,1,7.673295454545452,1893.5
2119,573,20346.0,2200.0,176,13,9.248181818181818,1,9.248181818181818,1893.5
2120,573,15342.0,2061.0,176,14,7.44395924308588,1,7.443959243085878,1893.5
2121,573,18486.0,2180.0,176,15,8.479816513761468,1,8.479816513761468,1893.5
2122,573,26085.0,2059.0,176,16,12.668771248178727,1,12.668771248178727,1893.5
2123,573,25131.0,2010.0,176,17,12.502985074626865,1,12.502985074626865,1893.5
2124,575,130536.0,136.0,177,10,959.8235294117646,0,230.6905407349832,1966.888888888889
2125,575,265497.0,1549.0,177,11,171.3989670755326,1,171.3989670755326,1966.888888888889
2126,575,207735.0,1853.0,177,12,112.10739341608203,1,112.10739341608203,1966.888888888889
2127,575,188841.0,1940.0,177,13,97.34072164948454,1,97.34072164948454,1966.888888888889
2128,575,189690.0,2207.0,177,14,85.94925237879472,1,85.94925237879471,1966.888888888889
2129,575,131535.0,2198.0,177,15,59.843039126478615,1,59.84303912647861,1966.888888888889
2130,575,137967.0,2162.0,177,16,63.81452358926919,1,63.81452358926919,1966.888888888889
2131,575,131790.0,2157.0,177,17,61.098748261474285,1,61.09874826147428,1966.888888888889
2132,575,38061.0,1616.0,177,18,23.55259900990099,1,23.55259900990097,1966.888888888889
2133,575,0.0,2020.0,177,19,0.0,0,14.061157076164891,1966.888888888889
2134,575,9144.0,2001.0,177,20,4.5697151424287865,1,4.569715142428791,1966.888888888889
2135,575,56088.0,2132.0,177,21,26.30769230769231,1,26.307692307692317,1966.888888888889
2136,577,185778.0,725.0,178,10,256.24551724137933,0,187.96368187074242,1893.0
2137,577,330912.0,2082.0,178,11,158.93948126801152,1,158.93948126801152,1893.0
2138,577,249957.0,1924.0,178,12,129.91528066528068,1,129.91528066528068,1893.0
2139,577,184521.0,2156.0,178,13,85.58487940630798,1,85.58487940630798,1893.0
2140,577,100677.0,1768.0,178,14,56.94400452488689,1,56.944004524886886,1893.0
2141,577,2451.0,1986.0,178,15,1.2341389728096677,0,35.530825791855186,1893.0
2142,577,16800.0,1190.0,178,16,14.117647058823529,1,14.117647058823536,1893.0
2143,577,90303.0,2152.0,178,17,41.962360594795534,1,41.962360594795534,1893.0
2144,577,21327.0,1697.0,178,18,12.567472009428403,1,12.567472009428402,1893.0
2145,577,12795.0,2082.0,178,19,6.1455331412103735,1,6.145533141210373,1893.0
2146,577,17724.0,2008.0,178,20,8.826693227091633,1,8.826693227091631,1893.0
2147,577,25833.0,2135.0,178,21,12.099765807962527,1,12.099765807962527,1893.0
2148,579,254844.0,380.0,179,10,670.6421052631579,0,160.67781553788063,2041.2222222222222
2149,579,295287.0,2025.0,179,11,145.82074074074075,1,145.82074074074075,2041.2222222222222
2150,579,241497.0,1844.0,179,12,130.96366594360086,1,130.96366594360086,2041.2222222222222
2151,579,200658.0,2153.0,179,13,93.19925685090573,1,93.19925685090573,2041.2222222222222
2152,579,193488.0,2205.0,179,14,87.74965986394558,1,87.74965986394558,2041.2222222222222
2153,579,152076.0,2202.0,179,15,69.0626702997275,1,69.06267029972749,2041.2222222222222
2154,579,149775.0,2166.0,179,16,69.14819944598338,1,69.14819944598338,2041.2222222222222
2155,579,127815.0,2157.0,179,17,59.255910987482615,1,59.255910987482615,2041.2222222222222
2156,579,37608.0,1420.0,179,18,26.48450704225352,1,26.484507042253536,2041.2222222222222
2157,579,58494.0,2199.0,179,19,26.600272851296054,1,26.600272851296054,2041.2222222222222
2158,579,56985.0,2141.0,179,20,26.61606725829052,1,26.61606725829052,2041.2222222222222
2159,579,48990.0,2032.0,179,21,24.10925196850393,1,24.10925196850393,2041.2222222222222
2160,581,210780.0,297.0,180,10,709.6969696969697,0,205.32474491646323,2139.5555555555557
2161,581,365985.0,2103.0,180,11,174.02995720399434,1,174.02995720399434,2139.5555555555557
2162,581,269484.0,1888.0,180,12,142.73516949152545,1,142.73516949152545,2139.5555555555557
2163,581,216630.0,2150.0,180,13,100.75813953488372,1,100.75813953488372,2139.5555555555557
2164,581,209007.0,2206.0,180,14,94.74478694469627,1,94.74478694469627,2139.5555555555557
2165,581,148491.0,2205.0,180,15,67.34285714285714,1,67.34285714285716,2139.5555555555557
2166,581,149304.0,2165.0,180,16,68.96258660508083,1,68.96258660508083,2139.5555555555557
2167,581,141534.0,2152.0,180,17,65.7685873605948,1,65.7685873605948,2139.5555555555557
2168,581,111012.0,2195.0,180,18,50.574943052391795,1,50.574943052391795,2139.5555555555557
2169,581,120060.0,2192.0,180,19,54.771897810218974,1,54.771897810218974,2139.5555555555557
2170,581,103062.0,2134.0,180,20,48.295220243673846,1,48.295220243673846,2139.5555555555557
2171,581,93243.0,2130.0,180,21,43.776056338028184,1,43.77605633802818,2139.5555555555557
2172,585,190068.0,490.0,181,10,387.89387755102035,0,186.5510432469472,2139.5555555555557
2173,585,339924.0,2092.0,181,11,162.48757170172084,1,162.48757170172084,2139.5555555555557
2174,585,265359.0,1917.0,181,12,138.42410015649452,1,138.42410015649452,2139.5555555555557
2175,585,220905.0,2151.0,181,13,102.69874476987448,1,102.69874476987448,2139.5555555555557
2176,585,218931.0,2201.0,181,14,99.46887778282598,1,99.46887778282598,2139.5555555555557
2177,585,134751.0,2198.0,181,15,61.30618744313012,1,61.30618744313011,2139.5555555555557
2178,585,135489.0,2149.0,181,16,63.047463936714756,1,63.047463936714756,2139.5555555555557
2179,585,120066.0,2151.0,181,17,55.818688981868895,1,55.818688981868895,2139.5555555555557
2180,585,119160.0,2195.0,181,18,54.287015945330296,1,54.287015945330296,2139.5555555555557
2181,585,108894.0,2202.0,181,19,49.45231607629428,1,49.45231607629428,2139.5555555555557
2182,585,107364.0,2139.0,181,20,50.193548387096776,1,50.193548387096776,2139.5555555555557
2183,585,102507.0,2139.0,181,21,47.92286115007013,1,47.92286115007014,2139.5555555555557
2184,587,102408.0,1497.0,182,1,68.40881763527054,1,68.40881763527054,2089.7
2185,587,65316.0,1974.0,182,2,33.088145896656535,1,33.088145896656535,2089.7
2186,587,48831.0,2136.0,182,3,22.860955056179773,1,22.860955056179773,2089.7
2187,587,52518.0,2151.0,182,4,24.415620641562064,1,24.415620641562064,2089.7
2188,587,47547.0,2168.0,182,5,21.93127306273063,1,21.93127306273063,2089.7
2189,587,42894.0,2194.0,182,6,19.550592525068367,1,19.550592525068367,2089.7
2190,587,39480.0,2209.0,182,7,17.872340425531913,1,17.872340425531913,2089.7
2191,587,35361.0,2178.0,182,8,16.235537190082646,1,16.235537190082646,2089.7
2192,587,34629.0,2183.0,182,9,15.863032524049473,1,15.863032524049473,2089.7
2193,587,31233.0,2207.0,182,10,14.151789759855006,1,14.151789759855006,2089.7
2194,587,28140.0,2197.0,182,11,12.808375056895766,1,12.808375056895766,2089.7
2195,587,26796.0,2158.0,182,12,12.417052826691382,1,12.417052826691382,2089.7
2196,591,205137.0,1471.0,183,1,139.45411284840245,1,139.45411284840245,2061.8
2197,591,162654.0,1829.0,183,2,88.93056314926191,1,88.93056314926191,2061.8
2198,591,103467.0,2181.0,183,3,47.44016506189821,1,47.44016506189822,2061.8
2199,591,80397.0,2130.0,183,4,37.74507042253522,1,37.74507042253522,2061.8
2200,591,66669.0,2131.0,183,5,31.28531206006569,1,31.28531206006569,2061.8
2201,591,55740.0,2197.0,183,6,25.3709604005462,1,25.3709604005462,2061.8
2202,591,50463.0,2149.0,183,7,23.48208469055375,1,23.48208469055375,2061.8
2203,591,42465.0,2163.0,183,8,19.63245492371706,1,19.63245492371706,2061.8
2204,591,42573.0,2160.0,183,9,19.709722222222226,1,19.709722222222226,2061.8
2205,591,41379.0,2207.0,183,10,18.74898051653829,1,18.74898051653829,2061.8
2206,591,39036.0,2197.0,183,11,17.76786527082385,1,17.76786527082385,2061.8
2207,591,38091.0,2158.0,183,12,17.65106580166821,1,17.65106580166821,2061.8
2208,593,370263.0,1525.0,184,1,242.7954098360656,1,242.7954098360656,2085.0
2209,593,502638.0,1980.0,184,2,253.8575757575757,1,253.8575757575757,2085.0
2210,593,430167.0,2197.0,184,3,195.79745106964043,1,195.79745106964043,2085.0
2211,593,361527.0,2155.0,184,4,167.76194895591647,1,167.76194895591647,2085.0
2212,593,276105.0,2172.0,184,5,127.12016574585635,1,127.12016574585635,2085.0
2213,593,221583.0,2112.0,184,6,104.9161931818182,1,104.9161931818182,2085.0
2214,593,194769.0,2148.0,184,7,90.67458100558659,1,90.67458100558659,2085.0
2215,593,168477.0,2177.0,184,8,77.38952687184198,1,77.38952687184198,2085.0
2216,593,150060.0,2182.0,184,9,68.7717690192484,1,68.77176901924838,2085.0
2217,593,130587.0,2202.0,184,10,59.303814713896465,1,59.303814713896465,2085.0
2218,593,121815.0,2193.0,184,11,55.547195622435034,1,55.547195622435034,2085.0
2219,593,107793.0,2151.0,184,12,50.11297071129707,1,50.11297071129707,2085.0
2220,595,205677.0,386.0,185,14,532.8419689119171,0,380.6251353639128,2029.5
2221,595,399249.0,895.0,185,15,446.0882681564247,0,330.29924207361336,2029.5
2222,595,483234.0,1726.0,185,16,279.973348783314,1,279.973348783314,2029.5
2223,595,272496.0,426.0,185,17,639.6619718309859,0,229.6474554930146,2029.5
2224,595,136455.0,382.0,185,18,357.2120418848168,0,179.3215622027152,2029.5
2225,595,268053.0,2078.0,185,19,128.9956689124158,1,128.9956689124158,2029.5
2226,595,218796.0,2127.0,185,20,102.86600846262341,1,102.86600846262341,2029.5
2227,595,144132.0,1959.0,185,21,73.57427258805512,1,73.57427258805512,2029.5
2228,595,101607.0,2139.0,185,22,47.50210378681627,1,47.50210378681629,2029.5
2229,595,97749.0,2148.0,185,23,45.50698324022346,1,45.50698324022346,2029.5
2230,595,80298.0,2190.0,185,24,36.66575342465753,1,36.665753424657524,2029.5
2231,595,76704.0,2187.0,185,25,35.072702331961594,1,35.072702331961594,2029.5
2232,597,128289.0,1504.0,186,5,85.29853723404256,1,85.29853723404256,2083.6
2233,597,94563.0,2168.0,186,6,43.61761992619925,1,43.61761992619925,2083.6
2234,597,53013.0,2147.0,186,7,24.691662785281785,1,24.691662785281785,2083.6
2235,597,65112.0,2168.0,186,8,30.03321033210332,1,30.03321033210332,2083.6
2236,597,57210.0,2191.0,186,9,26.111364673664994,1,26.111364673664994,2083.6
2237,597,51663.0,2172.0,186,10,23.785911602209946,1,23.785911602209946,2083.6
2238,597,50283.0,2148.0,186,11,23.40921787709497,1,23.40921787709497,2083.6
2239,597,42732.0,2191.0,186,12,19.50342309447741,1,19.503423094477405,2083.6
2240,597,41028.0,2045.0,186,13,20.062591687041568,1,20.062591687041568,2083.6
2241,597,38937.0,2102.0,186,14,18.523786869647953,1,18.523786869647953,2083.6
2242,597,34077.0,2152.0,186,15,15.835037174721188,1,15.835037174721188,2083.6
2243,597,31071.0,2197.0,186,16,14.142467000455165,1,14.142467000455165,2083.6
2244,599,373716.0,1784.0,187,5,209.48206278026902,1,209.48206278026902,2080.5
2245,599,212613.0,1804.0,187,6,117.85643015521065,1,117.85643015521065,2080.5
2246,599,165459.0,2154.0,187,7,76.81476323119777,1,76.8147632311978,2080.5
2247,599,130011.0,2208.0,187,8,58.88179347826087,1,58.88179347826087,2080.5
2248,599,101523.0,2185.0,187,9,46.463615560640726,1,46.463615560640726,2080.5
2249,599,81777.0,2180.0,187,10,37.51238532110092,1,37.51238532110093,2080.5
2250,599,87537.0,2147.0,187,11,40.77177456916628,1,40.77177456916628,2080.5
2251,599,77001.0,2199.0,187,12,35.01637107776262,1,35.01637107776262,2080.5
2252,599,71604.0,2027.0,187,13,35.325111001480025,1,35.325111001480025,2080.5
2253,599,62994.0,2117.0,187,14,29.75625885687293,1,29.75625885687293,2080.5
2254,599,51555.0,2163.0,187,15,23.834951456310677,1,23.834951456310684,2080.5
2255,599,50514.0,2201.0,187,16,22.950477055883695,1,22.950477055883695,2080.5
2256,601,574527.0,1896.0,188,0,303.0205696202532,1,303.0205696202532,2144.7
2257,601,584181.0,2185.0,188,1,267.3597254004576,1,267.3597254004576,2144.7
2258,601,314703.0,2026.0,188,2,155.33218163869694,1,155.3321816386969,2144.7
2259,601,232188.0,2173.0,188,3,106.85135757017949,1,106.85135757017949,2144.7
2260,601,176142.0,2209.0,188,4,79.73834314169308,1,79.73834314169306,2144.7
2261,601,179973.0,2207.0,188,5,81.54644313547803,1,81.54644313547803,2144.7
2262,601,157269.0,2182.0,188,6,72.0756186984418,1,72.0756186984418,2144.7
2263,601,128277.0,2183.0,188,7,58.76179569399908,1,58.76179569399909,2144.7
2264,601,109749.0,2184.0,188,8,50.25137362637364,1,50.25137362637364,2144.7
2265,601,104187.0,2202.0,188,9,47.314713896457775,1,47.314713896457775,2144.7
2266,601,111483.0,2159.0,188,10,51.63640574339971,1,51.63640574339971,2144.7
2267,601,83883.0,2158.0,188,11,38.87071362372567,1,38.870713623725656,2144.7
2268,603,546318.0,1942.0,189,0,281.3171987641606,1,281.3171987641606,2150.5
2269,603,425250.0,2174.0,189,1,195.60717571297147,1,195.60717571297147,2150.5
2270,603,216846.0,2039.0,189,2,106.349190779794,1,106.349190779794,2150.5
2271,603,166386.0,2185.0,189,3,76.14919908466821,1,76.14919908466824,2150.5
2272,603,147375.0,2209.0,189,4,66.71570846536896,1,66.71570846536896,2150.5
2273,603,126396.0,2207.0,189,5,57.270502945174435,1,57.270502945174435,2150.5
2274,603,110070.0,2179.0,189,6,50.51399724644333,1,50.51399724644333,2150.5
2275,603,98085.0,2185.0,189,7,44.89016018306637,1,44.890160183066385,2150.5
2276,603,81957.0,2205.0,189,8,37.1687074829932,1,37.1687074829932,2150.5
2277,603,80766.0,2180.0,189,9,37.048623853211005,1,37.048623853211005,2150.5
2278,603,79875.0,2153.0,189,10,37.09939619136089,1,37.09939619136089,2150.5
2279,603,72249.0,2169.0,189,11,33.30982019363762,1,33.30982019363763,2150.5
2280,607,475323.0,1827.0,190,0,260.16584564860426,1,260.16584564860426,2140.7
2281,607,358929.0,2088.0,190,1,171.90086206896552,1,171.90086206896552,2140.7
2282,607,242829.0,2157.0,190,2,112.57719054242004,1,112.57719054242004,2140.7
2283,607,170310.0,2183.0,190,3,78.01649106733852,1,78.01649106733855,2140.7
2284,607,143886.0,2176.0,190,4,66.12408088235293,1,66.12408088235293,2140.7
2285,607,116382.0,2207.0,190,5,52.733121884911654,1,52.733121884911654,2140.7
2286,607,97209.0,2181.0,190,6,44.57083906464924,1,44.57083906464924,2140.7
2287,607,88026.0,2185.0,190,7,40.28649885583524,1,40.286498855835255,2140.7
2288,607,72309.0,2204.0,190,8,32.80807622504537,1,32.80807622504537,2140.7
2289,607,72579.0,2199.0,190,9,33.005457025920876,1,33.005457025920876,2140.7
2290,607,71505.0,2158.0,190,10,33.134847080630216,1,33.134847080630216,2140.7
2291,607,61731.0,2162.0,190,11,28.5527289546716,1,28.552728954671593,2140.7
2292,615,476073.0,1892.0,191,5,251.6242071881607,1,251.6242071881607,2041.0
2293,615,454575.0,2149.0,191,6,211.52861796184268,1,211.52861796184268,2041.0
2294,615,325998.0,2133.0,191,7,152.83544303797467,1,152.8354430379746,2041.0
2295,615,227316.0,1962.0,191,8,115.85932721712538,1,115.85932721712538,2041.0
2296,615,163995.0,1614.0,191,9,101.6078066914498,1,101.6078066914498,2041.0
2297,615,156924.0,2179.0,191,10,72.01652134006423,1,72.01652134006423,2041.0
2298,615,146406.0,2153.0,191,11,68.00092893636786,1,68.00092893636786,2041.0
2299,615,117861.0,2195.0,191,12,53.69521640091117,1,53.69521640091117,2041.0
2300,615,98571.0,2043.0,191,13,48.2481644640235,1,48.2481644640235,2041.0
2301,615,99033.0,2090.0,191,14,47.38421052631578,1,47.38421052631578,2041.0
2302,615,94671.0,2168.0,191,15,43.667435424354245,1,43.667435424354245,2041.0
2303,615,86376.0,2206.0,191,16,39.155031731640975,1,39.155031731640975,2041.0
2304,619,160995.0,543.0,192,10,296.4917127071824,0,178.72153092225201,2082.0
2305,619,255099.0,2021.0,192,11,126.22414646214744,1,126.22414646214744,2082.0
2306,619,144357.0,1958.0,192,12,73.7267620020429,1,73.7267620020429,2082.0
2307,619,102465.0,2145.0,192,13,47.769230769230774,1,47.769230769230774,2082.0
2308,619,31920.0,777.0,192,14,41.08108108108108,0,27.111392635800208,2082.0
2309,619,13617.0,2110.0,192,15,6.453554502369668,1,6.45355450236967,2082.0
2310,619,23625.0,2193.0,192,16,10.772913816689467,1,10.772913816689467,2082.0
2311,619,23019.0,2129.0,192,17,10.81211836542978,1,10.81211836542978,2082.0
2312,619,27087.0,2148.0,192,18,12.610335195530727,1,12.610335195530727,2082.0
2313,619,32175.0,1952.0,192,19,16.483094262295086,1,16.483094262295086,2082.0
2314,619,27135.0,2207.0,192,20,12.29497054825555,1,12.294970548255547,2082.0
2315,619,27087.0,2049.0,192,21,13.219619326500732,1,13.219619326500732,2082.0
2316,621,188838.0,692.0,193,10,272.88728323699416,0,149.74168804435126,2079.0
2317,621,222030.0,2096.0,193,11,105.9303435114504,1,105.9303435114504,2079.0
2318,621,121629.0,1958.0,193,12,62.118998978549534,1,62.11899897854953,2079.0
2319,621,87345.0,2142.0,193,13,40.77731092436975,1,40.77731092436976,2079.0
2320,621,30945.0,795.0,193,14,38.924528301886795,0,26.65798031541385,2079.0
2321,621,25629.0,2044.0,193,15,12.538649706457925,1,12.538649706457932,2079.0
2322,621,57825.0,2196.0,193,16,26.331967213114748,1,26.331967213114748,2079.0
2323,621,55332.0,2122.0,193,17,26.07540056550425,1,26.07540056550425,2079.0
2324,621,57543.0,2178.0,193,18,26.420110192837466,1,26.420110192837466,2079.0
2325,621,48471.0,1896.0,193,19,25.564873417721518,1,25.564873417721518,2079.0
2326,621,46650.0,2207.0,193,20,21.137290439510647,1,21.137290439510647,2079.0
2327,621,46707.0,2161.0,193,21,21.613604812586765,1,21.613604812586765,2079.0
2328,623,241464.0,351.0,194,10,687.9316239316237,0,172.57617079189873,2026.2222222222222
2329,623,169890.0,1443.0,194,11,117.73388773388771,1,117.73388773388771,2026.2222222222222
2330,623,118362.0,1882.0,194,12,62.89160467587672,1,62.89160467587672,2026.2222222222222
2331,623,90765.0,2148.0,194,13,42.25558659217877,1,42.25558659217877,2026.2222222222222
2332,623,75414.0,2137.0,194,14,35.28965839962565,1,35.28965839962565,2026.2222222222222
2333,623,60435.0,2166.0,194,15,27.901662049861496,1,27.901662049861496,2026.2222222222222
2334,623,46236.0,2191.0,194,16,21.102692834322227,1,21.102692834322227,2026.2222222222222
2335,623,52455.0,2138.0,194,17,24.534611786716557,1,24.534611786716557,2026.2222222222222
2336,623,51276.0,2174.0,194,18,23.586016559337626,1,23.586016559337626,2026.2222222222222
2337,623,43269.0,1957.0,194,19,22.10986203372509,1,22.109862033725086,2026.2222222222222
2338,623,38235.0,2095.0,194,20,18.250596658711213,1,18.250596658711213,2026.2222222222222
2339,623,38697.0,2161.0,194,21,17.906987505784357,1,17.906987505784357,2026.2222222222222
2340,627,168291.0,717.0,195,10,234.71548117154808,0,117.7332853353543,1999.7777777777778
2341,627,191316.0,2030.0,195,11,94.24433497536944,1,94.24433497536944,1999.7777777777778
2342,627,137973.0,1950.0,195,12,70.75538461538461,1,70.75538461538461,1999.7777777777778
2343,627,101019.0,2140.0,195,13,47.20514018691589,1,47.20514018691589,1999.7777777777778
2344,627,58944.0,1284.0,195,14,45.90654205607477,1,45.90654205607477,1999.7777777777778
2345,627,69111.0,2156.0,195,15,32.0551948051948,1,32.0551948051948,1999.7777777777778
2346,627,77448.0,2190.0,195,16,35.364383561643834,1,35.364383561643834,1999.7777777777778
2347,627,64842.0,2130.0,195,17,30.442253521126762,1,30.442253521126762,1999.7777777777778
2348,627,62079.0,2173.0,195,18,28.568338702254948,1,28.568338702254948,1999.7777777777778
2349,627,62616.0,1945.0,195,19,32.193316195372745,1,32.193316195372745,1999.7777777777778
2350,627,52743.0,2208.0,195,20,23.88722826086957,1,23.887228260869573,1999.7777777777778
2351,627,50283.0,2161.0,195,21,23.26839426191578,1,23.26839426191578,1999.7777777777778
2352,635,693270.0,1452.0,196,4,477.4586776859504,1,477.4586776859504,1751.7
2353,635,766968.0,2182.0,196,5,351.49770852428964,1,351.49770852428964,1751.7
2354,635,606165.0,2159.0,196,6,280.7619268179713,1,280.7619268179713,1751.7
2355,635,466155.0,2005.0,196,7,232.4962593516209,1,232.4962593516209,1751.7
2356,635,420621.0,1695.0,196,8,248.15398230088496,1,248.15398230088496,1751.7
2357,635,363957.0,2164.0,196,9,168.18715341959341,1,168.18715341959341,1751.7
2358,635,217158.0,1126.0,196,10,192.85790408525762,1,192.85790408525762,1751.7
2359,635,14856.0,1197.0,196,11,12.411027568922306,1,12.411027568922234,1751.7
2360,635,15459.0,1956.0,196,12,7.903374233128834,1,7.9033742331288375,1751.7
2361,635,33969.0,1581.0,196,13,21.48576850094877,1,21.48576850094877,1751.7
2362,635,34998.0,1140.0,196,14,30.7,1,30.700000000000006,1751.7
2363,635,51504.0,2042.0,196,15,25.222331047992164,1,25.22233104799217,1751.7
2364,637,472701.0,1433.0,197,4,329.8681088625262,1,329.8681088625262,1843.0
2365,637,674871.0,2156.0,197,5,313.01994434137293,1,313.01994434137293,1843.0
2366,637,474186.0,2154.0,197,6,220.14206128133702,1,220.14206128133702,1843.0
2367,637,334629.0,1994.0,197,7,167.81795386158475,1,167.81795386158475,1843.0
2368,637,329796.0,1642.0,197,8,200.85018270401955,1,200.85018270401955,1843.0
2369,637,269055.0,2135.0,197,9,126.02107728337236,1,126.0210772833724,1843.0
2370,637,156384.0,1122.0,197,10,139.37967914438502,1,139.37967914438502,1843.0
2371,637,31947.0,1394.0,197,11,22.91750358680057,1,22.91750358680053,1843.0
2372,637,74616.0,2192.0,197,12,34.04014598540146,1,34.04014598540146,1843.0
2373,637,85437.0,2208.0,197,13,38.69429347826087,1,38.69429347826087,1843.0
2374,637,92712.0,2185.0,197,14,42.43112128146453,1,42.43112128146453,1843.0
2375,637,101805.0,2180.0,197,15,46.699541284403665,1,46.699541284403665,1843.0
2376,640,73479.0,977.0,198,9,75.20880245649948,0,118.05901304390468,2094.222222222222
2377,640,134322.0,1690.0,198,10,79.48047337278106,1,79.48047337278106,2094.222222222222
2378,640,88839.0,2172.0,198,11,40.901933701657455,1,40.901933701657455,2094.222222222222
2379,640,65184.0,2071.0,198,12,31.47464992757122,1,31.47464992757122,2094.222222222222
2380,640,53244.0,2162.0,198,13,24.627197039777986,1,24.627197039777986,2094.222222222222
2381,640,49914.0,2167.0,198,14,23.03368712505768,1,23.03368712505768,2094.222222222222
2382,640,38043.0,2155.0,198,15,17.65336426914153,1,17.653364269141537,2094.222222222222
2383,640,29388.0,2098.0,198,16,14.007626310772164,1,14.007626310772169,2094.222222222222
2384,640,28911.0,2169.0,198,17,13.329183955739973,1,13.329183955739973,2094.222222222222
2385,640,24855.0,2164.0,198,18,11.485674676524956,1,11.485674676524956,2094.222222222222
2386,640,22359.0,2208.0,198,19,10.126358695652174,1,10.126358695652172,2094.222222222222
2387,640,21564.0,2132.0,198,20,10.114446529080675,1,10.114446529080675,2094.222222222222
2388,642,123852.0,479.0,199,10,258.56367432150313,0,188.71386286786213,2086.3333333333335
2389,642,231459.0,1826.0,199,11,126.75739320920044,1,126.75739320920044,2086.3333333333335
2390,642,126297.0,1949.0,199,12,64.80092355053874,1,64.80092355053873,2086.3333333333335
2391,642,76302.0,2122.0,199,13,35.95758718190386,1,35.95758718190386,2086.3333333333335
2392,642,82335.0,2090.0,199,14,39.39473684210526,1,39.39473684210526,2086.3333333333335
2393,642,80481.0,2185.0,199,15,36.83340961098399,1,36.83340961098399,2086.3333333333335
2394,642,66318.0,2168.0,199,16,30.58948339483395,1,30.58948339483395,2086.3333333333335
2395,642,54492.0,2128.0,199,17,25.607142857142854,1,25.607142857142854,2086.3333333333335
2396,642,50961.0,2158.0,199,18,23.61492122335496,1,23.614921223354955,2086.3333333333335
2397,642,42864.0,2151.0,199,19,19.92747559274756,1,19.927475592747555,2086.3333333333335
2398,642,29067.0,2196.0,199,20,13.236338797814208,1,13.236338797814211,2086.3333333333335
2399,642,27846.0,2159.0,199,21,12.89763779527559,1,12.897637795275587,2086.3333333333335
2400,644,205887.0,904.0,200,9,227.75110619469032,0,157.5455389117334,2103.1111111111113
2401,644,205845.0,1861.0,200,10,110.60988715744223,1,110.60988715744223,2103.1111111111113
2402,644,137409.0,2158.0,200,11,63.674235403151066,1,63.674235403151066,2103.1111111111113
2403,644,109347.0,2091.0,200,12,52.29411764705882,1,52.29411764705882,2103.1111111111113
2404,644,74205.0,2191.0,200,13,33.86809675947056,1,33.86809675947056,2103.1111111111113
2405,644,76722.0,2163.0,200,14,35.47018030513176,1,35.47018030513176,2103.1111111111113
2406,644,85242.0,2169.0,200,15,39.300138312586455,1,39.300138312586455,2103.1111111111113
2407,644,71148.0,2106.0,200,16,33.78347578347579,1,33.78347578347579,2103.1111111111113
2408,644,64020.0,2004.0,200,17,31.946107784431142,1,31.946107784431142,2103.1111111111113
2409,644,59160.0,2185.0,200,18,27.07551487414188,1,27.075514874141888,2103.1111111111113
2410,644,46920.0,2197.0,200,19,21.356395084205733,1,21.356395084205733,2103.1111111111113
2411,644,44421.0,2134.0,200,20,20.815838800374888,1,20.815838800374888,2103.1111111111113
2412,646,180957.0,886.0,201,17,204.2404063205417,0,666.8875832056492,1786.2857142857142
