,Unnamed: 0,No,CPA Pretty Well ID,Reference (KB) Elev. (ft),Ground Elevation (ft),MD (All Wells) (ft),TVD (ft),Bot-Hole direction (N/S)/(E/W),Bot-Hole Easting (NAD83),Bot-Hole Northing (NAD83),Stimulation Fluid,Total Proppant Placed (tonne),Avg Proppant Placed per Stage (tonne),Total Fluid Pumped (m3),Avg Fluid Pumped per Stage (m3),Stages Actual,Completed Length (m),Avg Frac Spacing (m),Load Fluid Rec (m3),Load Fluid (m3),Avg Fluid Pumped / Meter (m3),Avg Proppant Placed / Meter (tonne),Proppant Composition,Proppant Name 1,Proppant Size 1,Avg Proppant 1 Placed (tonne),Total Proppant 1 Placed (tonne),Total Ceramic Proppant Placed (tonne),Total Sand Proppant Placed (tonne),Y_first6,Y_last6,Y_t,C_t,J_t,time,Outlier J_t,X_t,Outlier X_t
6155,218,562,220,2798,2776,16581,9232,1.804469274,0.9002560479999999,0.636515527,Slickwater,5610.43,116.88,39506.2,823.05,48,2006.8,42.11,3771.37,42584.88,19.69,2.8,Sand,Sand,40/70,116.88,5610.43,0.0,5610.43,29322.66667,26724.0,24408.0,2952.0,734.0,41,0,33.253405994550405,0
6156,219,564,221,2798,2776,16781,9404,1.803894298,0.900362735,0.63668185,Slickwater,5764.81,120.1,39041.1,813.36,48,1976.4,41.62,2964.87,40660.57,19.75,2.92,Sand,Sand,40/70,120.1,5764.81,0.0,5764.81,33732.83333,8502.5,45699.0,49281.0,517.0,6,0,88.3926499032882,0
6157,219,564,221,2798,2776,16781,9404,1.803894298,0.900362735,0.63668185,Slickwater,5764.81,120.1,39041.1,813.36,48,1976.4,41.62,2964.87,40660.57,19.75,2.92,Sand,Sand,40/70,120.1,5764.81,0.0,5764.81,33732.83333,8502.5,55152.0,34446.0,518.0,7,0,106.47104247104247,0
6158,219,564,221,2798,2776,16781,9404,1.803894298,0.900362735,0.63668185,Slickwater,5764.81,120.1,39041.1,813.36,48,1976.4,41.62,2964.87,40660.57,19.75,2.92,Sand,Sand,40/70,120.1,5764.81,0.0,5764.81,33732.83333,8502.5,39099.0,20100.0,609.0,8,0,64.20197044334975,0
6159,219,564,221,2798,2776,16781,9404,1.803894298,0.900362735,0.63668185,Slickwater,5764.81,120.1,39041.1,813.36,48,1976.4,41.62,2964.87,40660.57,19.75,2.92,Sand,Sand,40/70,120.1,5764.81,0.0,5764.81,33732.83333,8502.5,47958.0,20967.0,720.0,9,0,66.60833333333333,0
6160,219,564,221,2798,2776,16781,9404,1.803894298,0.900362735,0.63668185,Slickwater,5764.81,120.1,39041.1,813.36,48,1976.4,41.62,2964.87,40660.57,19.75,2.92,Sand,Sand,40/70,120.1,5764.81,0.0,5764.81,33732.83333,8502.5,32676.0,16080.0,604.0,10,0,54.09933774834437,0
6161,219,564,221,2798,2776,16781,9404,1.803894298,0.900362735,0.63668185,Slickwater,5764.81,120.1,39041.1,813.36,48,1976.4,41.62,2964.87,40660.57,19.75,2.92,Sand,Sand,40/70,120.1,5764.81,0.0,5764.81,33732.83333,8502.5,6525.0,4917.0,493.0,11,0,13.235294117647058,0
6162,219,564,221,2798,2776,16781,9404,1.803894298,0.900362735,0.63668185,Slickwater,5764.81,120.1,39041.1,813.36,48,1976.4,41.62,2964.87,40660.57,19.75,2.92,Sand,Sand,40/70,120.1,5764.81,0.0,5764.81,33732.83333,8502.5,12570.0,8634.0,642.0,12,0,19.57943925233645,0
6163,219,564,221,2798,2776,16781,9404,1.803894298,0.900362735,0.63668185,Slickwater,5764.81,120.1,39041.1,813.36,48,1976.4,41.62,2964.87,40660.57,19.75,2.92,Sand,Sand,40/70,120.1,5764.81,0.0,5764.81,33732.83333,8502.5,44223.0,15438.0,733.0,13,0,60.33151432469304,0
6164,219,564,221,2798,2776,16781,9404,1.803894298,0.900362735,0.63668185,Slickwater,5764.81,120.1,39041.1,813.36,48,1976.4,41.62,2964.87,40660.57,19.75,2.92,Sand,Sand,40/70,120.1,5764.81,0.0,5764.81,33732.83333,8502.5,48105.0,12573.0,545.0,14,0,88.26605504587155,0
6165,219,564,221,2798,2776,16781,9404,1.803894298,0.900362735,0.63668185,Slickwater,5764.81,120.1,39041.1,813.36,48,1976.4,41.62,2964.87,40660.57,19.75,2.92,Sand,Sand,40/70,120.1,5764.81,0.0,5764.81,33732.83333,8502.5,50619.0,14400.0,677.0,15,0,74.76957163958642,0
6166,219,564,221,2798,2776,16781,9404,1.803894298,0.900362735,0.63668185,Slickwater,5764.81,120.1,39041.1,813.36,48,1976.4,41.62,2964.87,40660.57,19.75,2.92,Sand,Sand,40/70,120.1,5764.81,0.0,5764.81,33732.83333,8502.5,46020.0,14109.0,669.0,16,0,68.78923766816143,0
6167,219,564,221,2798,2776,16781,9404,1.803894298,0.900362735,0.63668185,Slickwater,5764.81,120.1,39041.1,813.36,48,1976.4,41.62,2964.87,40660.57,19.75,2.92,Sand,Sand,40/70,120.1,5764.81,0.0,5764.81,33732.83333,8502.5,36699.0,13440.0,714.0,17,0,51.39915966386555,0
6168,219,564,221,2798,2776,16781,9404,1.803894298,0.900362735,0.63668185,Slickwater,5764.81,120.1,39041.1,813.36,48,1976.4,41.62,2964.87,40660.57,19.75,2.92,Sand,Sand,40/70,120.1,5764.81,0.0,5764.81,33732.83333,8502.5,19932.0,9660.0,715.0,18,0,27.876923076923077,0
6169,219,564,221,2798,2776,16781,9404,1.803894298,0.900362735,0.63668185,Slickwater,5764.81,120.1,39041.1,813.36,48,1976.4,41.62,2964.87,40660.57,19.75,2.92,Sand,Sand,40/70,120.1,5764.81,0.0,5764.81,33732.83333,8502.5,18603.0,9999.0,630.0,19,0,29.52857142857143,0
6170,219,564,221,2798,2776,16781,9404,1.803894298,0.900362735,0.63668185,Slickwater,5764.81,120.1,39041.1,813.36,48,1976.4,41.62,2964.87,40660.57,19.75,2.92,Sand,Sand,40/70,120.1,5764.81,0.0,5764.81,33732.83333,8502.5,15195.0,9180.0,736.0,20,0,20.64538043478261,0
6171,219,564,221,2798,2776,16781,9404,1.803894298,0.900362735,0.63668185,Slickwater,5764.81,120.1,39041.1,813.36,48,1976.4,41.62,2964.87,40660.57,19.75,2.92,Sand,Sand,40/70,120.1,5764.81,0.0,5764.81,33732.83333,8502.5,16347.0,5643.0,711.0,21,0,22.991561181434598,0
6172,219,564,221,2798,2776,16781,9404,1.803894298,0.900362735,0.63668185,Slickwater,5764.81,120.1,39041.1,813.36,48,1976.4,41.62,2964.87,40660.57,19.75,2.92,Sand,Sand,40/70,120.1,5764.81,0.0,5764.81,33732.83333,8502.5,16776.0,6483.0,738.0,22,0,22.73170731707317,0
6173,219,564,221,2798,2776,16781,9404,1.803894298,0.900362735,0.63668185,Slickwater,5764.81,120.1,39041.1,813.36,48,1976.4,41.62,2964.87,40660.57,19.75,2.92,Sand,Sand,40/70,120.1,5764.81,0.0,5764.81,33732.83333,8502.5,14583.0,5331.0,713.0,23,0,20.453015427769987,0
6174,219,564,221,2798,2776,16781,9404,1.803894298,0.900362735,0.63668185,Slickwater,5764.81,120.1,39041.1,813.36,48,1976.4,41.62,2964.87,40660.57,19.75,2.92,Sand,Sand,40/70,120.1,5764.81,0.0,5764.81,33732.83333,8502.5,16458.0,6018.0,738.0,24,0,22.30081300813008,0
6175,219,564,221,2798,2776,16781,9404,1.803894298,0.900362735,0.63668185,Slickwater,5764.81,120.1,39041.1,813.36,48,1976.4,41.62,2964.87,40660.57,19.75,2.92,Sand,Sand,40/70,120.1,5764.81,0.0,5764.81,33732.83333,8502.5,12774.0,4932.0,469.0,25,0,27.236673773987206,0
6176,219,564,221,2798,2776,16781,9404,1.803894298,0.900362735,0.63668185,Slickwater,5764.81,120.1,39041.1,813.36,48,1976.4,41.62,2964.87,40660.57,19.75,2.92,Sand,Sand,40/70,120.1,5764.81,0.0,5764.81,33732.83333,8502.5,9561.0,7836.0,280.0,26,0,34.14642857142857,0
6177,219,564,221,2798,2776,16781,9404,1.803894298,0.900362735,0.63668185,Slickwater,5764.81,120.1,39041.1,813.36,48,1976.4,41.62,2964.87,40660.57,19.75,2.92,Sand,Sand,40/70,120.1,5764.81,0.0,5764.81,33732.83333,8502.5,30381.0,6333.0,665.0,27,0,45.68571428571428,0
6178,219,564,221,2798,2776,16781,9404,1.803894298,0.900362735,0.63668185,Slickwater,5764.81,120.1,39041.1,813.36,48,1976.4,41.62,2964.87,40660.57,19.75,2.92,Sand,Sand,40/70,120.1,5764.81,0.0,5764.81,33732.83333,8502.5,34317.0,5265.0,580.0,28,0,59.16724137931035,0
6179,219,564,221,2798,2776,16781,9404,1.803894298,0.900362735,0.63668185,Slickwater,5764.81,120.1,39041.1,813.36,48,1976.4,41.62,2964.87,40660.57,19.75,2.92,Sand,Sand,40/70,120.1,5764.81,0.0,5764.81,33732.83333,8502.5,34164.0,5793.0,702.0,29,0,48.666666666666664,0
6180,219,564,221,2798,2776,16781,9404,1.803894298,0.900362735,0.63668185,Slickwater,5764.81,120.1,39041.1,813.36,48,1976.4,41.62,2964.87,40660.57,19.75,2.92,Sand,Sand,40/70,120.1,5764.81,0.0,5764.81,33732.83333,8502.5,35394.0,6174.0,649.0,30,0,54.536209553158706,0
6181,219,564,221,2798,2776,16781,9404,1.803894298,0.900362735,0.63668185,Slickwater,5764.81,120.1,39041.1,813.36,48,1976.4,41.62,2964.87,40660.57,19.75,2.92,Sand,Sand,40/70,120.1,5764.81,0.0,5764.81,33732.83333,8502.5,22401.0,5121.0,515.0,31,0,43.49708737864078,0
6182,219,564,221,2798,2776,16781,9404,1.803894298,0.900362735,0.63668185,Slickwater,5764.81,120.1,39041.1,813.36,48,1976.4,41.62,2964.87,40660.57,19.75,2.92,Sand,Sand,40/70,120.1,5764.81,0.0,5764.81,33732.83333,8502.5,28884.0,6291.0,536.0,32,0,53.88805970149254,0
6183,219,564,221,2798,2776,16781,9404,1.803894298,0.900362735,0.63668185,Slickwater,5764.81,120.1,39041.1,813.36,48,1976.4,41.62,2964.87,40660.57,19.75,2.92,Sand,Sand,40/70,120.1,5764.81,0.0,5764.81,33732.83333,8502.5,23430.0,4596.0,28.0,33,0,836.7857142857143,0
6184,219,564,221,2798,2776,16781,9404,1.803894298,0.900362735,0.63668185,Slickwater,5764.81,120.1,39041.1,813.36,48,1976.4,41.62,2964.87,40660.57,19.75,2.92,Sand,Sand,40/70,120.1,5764.81,0.0,5764.81,33732.83333,8502.5,6609.0,3360.0,638.0,34,0,10.358934169278998,0
6185,219,564,221,2798,2776,16781,9404,1.803894298,0.900362735,0.63668185,Slickwater,5764.81,120.1,39041.1,813.36,48,1976.4,41.62,2964.87,40660.57,19.75,2.92,Sand,Sand,40/70,120.1,5764.81,0.0,5764.81,33732.83333,8502.5,8922.0,3669.0,717.0,35,0,12.443514644351465,0
6186,219,564,221,2798,2776,16781,9404,1.803894298,0.900362735,0.63668185,Slickwater,5764.81,120.1,39041.1,813.36,48,1976.4,41.62,2964.87,40660.57,19.75,2.92,Sand,Sand,40/70,120.1,5764.81,0.0,5764.81,33732.83333,8502.5,8949.0,3678.0,734.0,36,0,12.192098092643052,0
6187,219,564,221,2798,2776,16781,9404,1.803894298,0.900362735,0.63668185,Slickwater,5764.81,120.1,39041.1,813.36,48,1976.4,41.62,2964.87,40660.57,19.75,2.92,Sand,Sand,40/70,120.1,5764.81,0.0,5764.81,33732.83333,8502.5,9609.0,3417.0,742.0,37,0,12.950134770889488,0
6188,219,564,221,2798,2776,16781,9404,1.803894298,0.900362735,0.63668185,Slickwater,5764.81,120.1,39041.1,813.36,48,1976.4,41.62,2964.87,40660.57,19.75,2.92,Sand,Sand,40/70,120.1,5764.81,0.0,5764.81,33732.83333,8502.5,6555.0,2592.0,465.0,38,0,14.096774193548388,0
6189,219,564,221,2798,2776,16781,9404,1.803894298,0.900362735,0.63668185,Slickwater,5764.81,120.1,39041.1,813.36,48,1976.4,41.62,2964.87,40660.57,19.75,2.92,Sand,Sand,40/70,120.1,5764.81,0.0,5764.81,33732.83333,8502.5,6576.0,3162.0,734.0,39,0,8.959128065395095,0
6190,219,564,221,2798,2776,16781,9404,1.803894298,0.900362735,0.63668185,Slickwater,5764.81,120.1,39041.1,813.36,48,1976.4,41.62,2964.87,40660.57,19.75,2.92,Sand,Sand,40/70,120.1,5764.81,0.0,5764.81,33732.83333,8502.5,9099.0,3984.0,716.0,40,0,12.708100558659218,0
6191,219,564,221,2798,2776,16781,9404,1.803894298,0.900362735,0.63668185,Slickwater,5764.81,120.1,39041.1,813.36,48,1976.4,41.62,2964.87,40660.57,19.75,2.92,Sand,Sand,40/70,120.1,5764.81,0.0,5764.81,33732.83333,8502.5,10227.0,4005.0,681.0,41,0,15.017621145374449,0
6192,220,566,222,2989,2964,18766,9332,1.808823529,0.905906345,0.6456179479999999,Water,4163.8,148.71,8133.7,290.49,28,2627.92,96.12,2234.84,8133.1,3.1,1.58,Sand,Sand,40/70,148.71,4163.8,0.0,4163.8,41646.91667,30240.5,0.0,399.0,25.0,43,0,18.73145494958692,modified
6193,220,566,222,2989,2964,18766,9332,1.808823529,0.905906345,0.6456179479999999,Water,4163.8,148.71,8133.7,290.49,28,2627.92,96.12,2234.84,8133.1,3.1,1.58,Sand,Sand,40/70,148.71,4163.8,0.0,4163.8,41646.91667,30240.5,24099.0,7230.0,691.0,44,0,34.875542691751086,0
6194,220,566,222,2989,2964,18766,9332,1.808823529,0.905906345,0.6456179479999999,Water,4163.8,148.71,8133.7,290.49,28,2627.92,96.12,2234.84,8133.1,3.1,1.58,Sand,Sand,40/70,148.71,4163.8,0.0,4163.8,41646.91667,30240.5,75975.0,9963.0,683.0,45,0,111.23718887262079,0
6195,220,566,222,2989,2964,18766,9332,1.808823529,0.905906345,0.6456179479999999,Water,4163.8,148.71,8133.7,290.49,28,2627.92,96.12,2234.84,8133.1,3.1,1.58,Sand,Sand,40/70,148.71,4163.8,0.0,4163.8,41646.91667,30240.5,61074.0,10026.0,598.0,46,0,102.1304347826087,0
6196,220,566,222,2989,2964,18766,9332,1.808823529,0.905906345,0.6456179479999999,Water,4163.8,148.71,8133.7,290.49,28,2627.92,96.12,2234.84,8133.1,3.1,1.58,Sand,Sand,40/70,148.71,4163.8,0.0,4163.8,41646.91667,30240.5,0.0,0.0,543.3333333333334,47,modified,14035.565217391304,modified
6197,220,566,222,2989,2964,18766,9332,1.808823529,0.905906345,0.6456179479999999,Water,4163.8,148.71,8133.7,290.49,28,2627.92,96.12,2234.84,8133.1,3.1,1.58,Sand,Sand,40/70,148.71,4163.8,0.0,4163.8,41646.91667,30240.5,27969.0,14046.0,1.0,48,0,27969.0,0
6198,220,566,222,2989,2964,18766,9332,1.808823529,0.905906345,0.6456179479999999,Water,4163.8,148.71,8133.7,290.49,28,2627.92,96.12,2234.84,8133.1,3.1,1.58,Sand,Sand,40/70,148.71,4163.8,0.0,4163.8,41646.91667,30240.5,88452.0,24234.0,516.0,49,0,171.41860465116278,0
6199,220,566,222,2989,2964,18766,9332,1.808823529,0.905906345,0.6456179479999999,Water,4163.8,148.71,8133.7,290.49,28,2627.92,96.12,2234.84,8133.1,3.1,1.58,Sand,Sand,40/70,148.71,4163.8,0.0,4163.8,41646.91667,30240.5,86505.0,11985.0,696.0,50,0,124.28879310344827,0
6200,220,566,222,2989,2964,18766,9332,1.808823529,0.905906345,0.6456179479999999,Water,4163.8,148.71,8133.7,290.49,28,2627.92,96.12,2234.84,8133.1,3.1,1.58,Sand,Sand,40/70,148.71,4163.8,0.0,4163.8,41646.91667,30240.5,76332.0,9945.0,693.0,51,0,110.14718614718615,0
6201,220,566,222,2989,2964,18766,9332,1.808823529,0.905906345,0.6456179479999999,Water,4163.8,148.71,8133.7,290.49,28,2627.92,96.12,2234.84,8133.1,3.1,1.58,Sand,Sand,40/70,148.71,4163.8,0.0,4163.8,41646.91667,30240.5,70935.0,9546.0,694.0,52,0,102.21181556195965,0
6202,220,566,222,2989,2964,18766,9332,1.808823529,0.905906345,0.6456179479999999,Water,4163.8,148.71,8133.7,290.49,28,2627.92,96.12,2234.84,8133.1,3.1,1.58,Sand,Sand,40/70,148.71,4163.8,0.0,4163.8,41646.91667,30240.5,62853.0,8736.0,744.0,53,0,84.47983870967742,0
6203,220,566,222,2989,2964,18766,9332,1.808823529,0.905906345,0.6456179479999999,Water,4163.8,148.71,8133.7,290.49,28,2627.92,96.12,2234.84,8133.1,3.1,1.58,Sand,Sand,40/70,148.71,4163.8,0.0,4163.8,41646.91667,30240.5,0.0,0.0,743.0769230769231,54,modified,51.443474496458265,modified
6204,220,566,222,2989,2964,18766,9332,1.808823529,0.905906345,0.6456179479999999,Water,4163.8,148.71,8133.7,290.49,28,2627.92,96.12,2234.84,8133.1,3.1,1.58,Sand,Sand,40/70,148.71,4163.8,0.0,4163.8,41646.91667,30240.5,0.0,0.0,743.0064102564103,55,modified,48.9198633412818,modified
6205,220,566,222,2989,2964,18766,9332,1.808823529,0.905906345,0.6456179479999999,Water,4163.8,148.71,8133.7,290.49,28,2627.92,96.12,2234.84,8133.1,3.1,1.58,Sand,Sand,40/70,148.71,4163.8,0.0,4163.8,41646.91667,30240.5,0.0,0.0,743.0005827505828,56,modified,48.71130043589531,modified
6206,220,566,222,2989,2964,18766,9332,1.808823529,0.905906345,0.6456179479999999,Water,4163.8,148.71,8133.7,290.49,28,2627.92,96.12,2234.84,8133.1,3.1,1.58,Sand,Sand,40/70,148.71,4163.8,0.0,4163.8,41646.91667,30240.5,0.0,0.0,743.0000582750583,57,modified,48.692529774410524,modified
6207,220,566,222,2989,2964,18766,9332,1.808823529,0.905906345,0.6456179479999999,Water,4163.8,148.71,8133.7,290.49,28,2627.92,96.12,2234.84,8133.1,3.1,1.58,Sand,Sand,40/70,148.71,4163.8,0.0,4163.8,41646.91667,30240.5,0.0,0.0,743.0000064750064,58,modified,48.6906758819182,modified
6208,220,566,222,2989,2964,18766,9332,1.808823529,0.905906345,0.6456179479999999,Water,4163.8,148.71,8133.7,290.49,28,2627.92,96.12,2234.84,8133.1,3.1,1.58,Sand,Sand,40/70,148.71,4163.8,0.0,4163.8,41646.91667,30240.5,0.0,0.0,743.0000008093758,59,modified,48.69047311242686,modified
6209,220,566,222,2989,2964,18766,9332,1.808823529,0.905906345,0.6456179479999999,Water,4163.8,148.71,8133.7,290.49,28,2627.92,96.12,2234.84,8133.1,3.1,1.58,Sand,Sand,40/70,148.71,4163.8,0.0,4163.8,41646.91667,30240.5,0.0,0.0,743.0000001156251,60,modified,48.690448283509554,modified
6210,220,566,222,2989,2964,18766,9332,1.808823529,0.905906345,0.6456179479999999,Water,4163.8,148.71,8133.7,290.49,28,2627.92,96.12,2234.84,8133.1,3.1,1.58,Sand,Sand,40/70,148.71,4163.8,0.0,4163.8,41646.91667,30240.5,0.0,0.0,743.0000000192708,61,modified,48.690444835048815,modified
6211,220,566,222,2989,2964,18766,9332,1.808823529,0.905906345,0.6456179479999999,Water,4163.8,148.71,8133.7,290.49,28,2627.92,96.12,2234.84,8133.1,3.1,1.58,Sand,Sand,40/70,148.71,4163.8,0.0,4163.8,41646.91667,30240.5,0.0,0.0,743.0000000038542,62,modified,48.69044428329509,modified
6212,220,566,222,2989,2964,18766,9332,1.808823529,0.905906345,0.6456179479999999,Water,4163.8,148.71,8133.7,290.49,28,2627.92,96.12,2234.84,8133.1,3.1,1.58,Sand,Sand,40/70,148.71,4163.8,0.0,4163.8,41646.91667,30240.5,0.0,0.0,743.0000000009636,63,modified,48.69044417984128,modified
6213,220,566,222,2989,2964,18766,9332,1.808823529,0.905906345,0.6456179479999999,Water,4163.8,148.71,8133.7,290.49,28,2627.92,96.12,2234.84,8133.1,3.1,1.58,Sand,Sand,40/70,148.71,4163.8,0.0,4163.8,41646.91667,30240.5,0.0,0.0,743.0000000003212,64,modified,48.690444156851534,modified
6214,220,566,222,2989,2964,18766,9332,1.808823529,0.905906345,0.6456179479999999,Water,4163.8,148.71,8133.7,290.49,28,2627.92,96.12,2234.84,8133.1,3.1,1.58,Sand,Sand,40/70,148.71,4163.8,0.0,4163.8,41646.91667,30240.5,0.0,0.0,743.0000000001605,65,modified,48.6904441511041,modified
6215,220,566,222,2989,2964,18766,9332,1.808823529,0.905906345,0.6456179479999999,Water,4163.8,148.71,8133.7,290.49,28,2627.92,96.12,2234.84,8133.1,3.1,1.58,Sand,Sand,40/70,148.71,4163.8,0.0,4163.8,41646.91667,30240.5,36177.0,5091.0,743.0,66,0,48.690444145356665,0
6216,220,566,222,2989,2964,18766,9332,1.808823529,0.905906345,0.6456179479999999,Water,4163.8,148.71,8133.7,290.49,28,2627.92,96.12,2234.84,8133.1,3.1,1.58,Sand,Sand,40/70,148.71,4163.8,0.0,4163.8,41646.91667,30240.5,34407.0,4791.0,665.0,67,0,51.73984962406015,0
6217,220,566,222,2989,2964,18766,9332,1.808823529,0.905906345,0.6456179479999999,Water,4163.8,148.71,8133.7,290.49,28,2627.92,96.12,2234.84,8133.1,3.1,1.58,Sand,Sand,40/70,148.71,4163.8,0.0,4163.8,41646.91667,30240.5,35319.0,4734.0,711.0,68,0,49.675105485232066,0
6218,220,566,222,2989,2964,18766,9332,1.808823529,0.905906345,0.6456179479999999,Water,4163.8,148.71,8133.7,290.49,28,2627.92,96.12,2234.84,8133.1,3.1,1.58,Sand,Sand,40/70,148.71,4163.8,0.0,4163.8,41646.91667,30240.5,34248.0,4614.0,691.0,69,0,49.562952243125906,0
6219,220,566,222,2989,2964,18766,9332,1.808823529,0.905906345,0.6456179479999999,Water,4163.8,148.71,8133.7,290.49,28,2627.92,96.12,2234.84,8133.1,3.1,1.58,Sand,Sand,40/70,148.71,4163.8,0.0,4163.8,41646.91667,30240.5,32088.0,4413.0,734.0,70,0,43.716621253406,0
6220,220,566,222,2989,2964,18766,9332,1.808823529,0.905906345,0.6456179479999999,Water,4163.8,148.71,8133.7,290.49,28,2627.92,96.12,2234.84,8133.1,3.1,1.58,Sand,Sand,40/70,148.71,4163.8,0.0,4163.8,41646.91667,30240.5,32232.0,5217.0,634.0,71,0,50.8391167192429,0
6221,220,566,222,2989,2964,18766,9332,1.808823529,0.905906345,0.6456179479999999,Water,4163.8,148.71,8133.7,290.49,28,2627.92,96.12,2234.84,8133.1,3.1,1.58,Sand,Sand,40/70,148.71,4163.8,0.0,4163.8,41646.91667,30240.5,30831.0,4767.0,723.0,72,0,42.643153526970956,0
6222,220,566,222,2989,2964,18766,9332,1.808823529,0.905906345,0.6456179479999999,Water,4163.8,148.71,8133.7,290.49,28,2627.92,96.12,2234.84,8133.1,3.1,1.58,Sand,Sand,40/70,148.71,4163.8,0.0,4163.8,41646.91667,30240.5,31791.0,4800.0,719.0,73,0,44.21557719054242,0
6223,220,566,222,2989,2964,18766,9332,1.808823529,0.905906345,0.6456179479999999,Water,4163.8,148.71,8133.7,290.49,28,2627.92,96.12,2234.84,8133.1,3.1,1.58,Sand,Sand,40/70,148.71,4163.8,0.0,4163.8,41646.91667,30240.5,30612.0,5478.0,713.0,74,0,42.93408134642356,0
6224,220,566,222,2989,2964,18766,9332,1.808823529,0.905906345,0.6456179479999999,Water,4163.8,148.71,8133.7,290.49,28,2627.92,96.12,2234.84,8133.1,3.1,1.58,Sand,Sand,40/70,148.71,4163.8,0.0,4163.8,41646.91667,30240.5,26409.0,7311.0,734.0,75,0,35.979564032697546,0
6225,220,566,222,2989,2964,18766,9332,1.808823529,0.905906345,0.6456179479999999,Water,4163.8,148.71,8133.7,290.49,28,2627.92,96.12,2234.84,8133.1,3.1,1.58,Sand,Sand,40/70,148.71,4163.8,0.0,4163.8,41646.91667,30240.5,29139.0,5751.0,522.0,76,0,55.82183908045977,0
6226,220,566,222,2989,2964,18766,9332,1.808823529,0.905906345,0.6456179479999999,Water,4163.8,148.71,8133.7,290.49,28,2627.92,96.12,2234.84,8133.1,3.1,1.58,Sand,Sand,40/70,148.71,4163.8,0.0,4163.8,41646.91667,30240.5,28506.0,4782.0,578.0,77,0,49.31833910034602,0
6227,220,566,222,2989,2964,18766,9332,1.808823529,0.905906345,0.6456179479999999,Water,4163.8,148.71,8133.7,290.49,28,2627.92,96.12,2234.84,8133.1,3.1,1.58,Sand,Sand,40/70,148.71,4163.8,0.0,4163.8,41646.91667,30240.5,34986.0,3909.0,714.0,78,0,49.0,0
6228,221,567,223,2801,2775,16699,9427,2.420812183,0.898265929,0.646861593,Slickwater,6001.31,120.03,37586.2,751.72,50,1991.8,40.63,0.0,38374.6,18.87,3.01,Sand,Sand,40/70,120.03,6001.31,0.0,6001.31,17663.5,3059.5,48795.0,48843.0,640.0,6,0,76.2421875,0
6229,221,567,223,2801,2775,16699,9427,2.420812183,0.898265929,0.646861593,Slickwater,6001.31,120.03,37586.2,751.72,50,1991.8,40.63,0.0,38374.6,18.87,3.01,Sand,Sand,40/70,120.03,6001.31,0.0,6001.31,17663.5,3059.5,50376.0,28080.0,436.0,7,0,115.54128440366972,0
6230,221,567,223,2801,2775,16699,9427,2.420812183,0.898265929,0.646861593,Slickwater,6001.31,120.03,37586.2,751.72,50,1991.8,40.63,0.0,38374.6,18.87,3.01,Sand,Sand,40/70,120.03,6001.31,0.0,6001.31,17663.5,3059.5,11835.0,11145.0,660.0,8,0,17.931818181818183,0
6231,221,567,223,2801,2775,16699,9427,2.420812183,0.898265929,0.646861593,Slickwater,6001.31,120.03,37586.2,751.72,50,1991.8,40.63,0.0,38374.6,18.87,3.01,Sand,Sand,40/70,120.03,6001.31,0.0,6001.31,17663.5,3059.5,3867.0,6534.0,720.0,9,0,5.370833333333334,0
6232,221,567,223,2801,2775,16699,9427,2.420812183,0.898265929,0.646861593,Slickwater,6001.31,120.03,37586.2,751.72,50,1991.8,40.63,0.0,38374.6,18.87,3.01,Sand,Sand,40/70,120.03,6001.31,0.0,6001.31,17663.5,3059.5,9369.0,9972.0,621.0,10,0,15.08695652173913,0
6233,221,567,223,2801,2775,16699,9427,2.420812183,0.898265929,0.646861593,Slickwater,6001.31,120.03,37586.2,751.72,50,1991.8,40.63,0.0,38374.6,18.87,3.01,Sand,Sand,40/70,120.03,6001.31,0.0,6001.31,17663.5,3059.5,22137.0,14367.0,487.0,11,0,45.455852156057496,0
6234,221,567,223,2801,2775,16699,9427,2.420812183,0.898265929,0.646861593,Slickwater,6001.31,120.03,37586.2,751.72,50,1991.8,40.63,0.0,38374.6,18.87,3.01,Sand,Sand,40/70,120.03,6001.31,0.0,6001.31,17663.5,3059.5,8697.0,7215.0,690.0,12,0,12.604347826086956,0
6235,221,567,223,2801,2775,16699,9427,2.420812183,0.898265929,0.646861593,Slickwater,6001.31,120.03,37586.2,751.72,50,1991.8,40.63,0.0,38374.6,18.87,3.01,Sand,Sand,40/70,120.03,6001.31,0.0,6001.31,17663.5,3059.5,21951.0,16050.0,731.0,13,0,30.028727770177838,0
6236,221,567,223,2801,2775,16699,9427,2.420812183,0.898265929,0.646861593,Slickwater,6001.31,120.03,37586.2,751.72,50,1991.8,40.63,0.0,38374.6,18.87,3.01,Sand,Sand,40/70,120.03,6001.31,0.0,6001.31,17663.5,3059.5,18786.0,11079.0,530.0,14,0,35.445283018867926,0
6237,221,567,223,2801,2775,16699,9427,2.420812183,0.898265929,0.646861593,Slickwater,6001.31,120.03,37586.2,751.72,50,1991.8,40.63,0.0,38374.6,18.87,3.01,Sand,Sand,40/70,120.03,6001.31,0.0,6001.31,17663.5,3059.5,14370.0,14223.0,664.0,15,0,21.64156626506024,0
6238,221,567,223,2801,2775,16699,9427,2.420812183,0.898265929,0.646861593,Slickwater,6001.31,120.03,37586.2,751.72,50,1991.8,40.63,0.0,38374.6,18.87,3.01,Sand,Sand,40/70,120.03,6001.31,0.0,6001.31,17663.5,3059.5,14460.0,12750.0,603.0,16,0,23.980099502487562,0
